prompt,source,filename,f1,f2,f3,f4
llm_free,ai,4000_story_3225_llm_free.txt,-5.79271087,-4.031850152,7.2946562947,3.4801782715
human,human,4000_story_3226.txt,9.4146325934,7.2384003631,-3.943758222,3.1236294166
llm_free,ai,4000_story_3226_llm_free.txt,-12.95392196,-8.432119264,6.2433152542,0.0004804961
human,human,4000_story_3227.txt,-0.355566453,-3.072052225,-8.972219417,-0.093501551
llm_free,ai,4000_story_3227_llm_free.txt,-12.28252873,-10.83921777,3.0838676188,-3.155549636
human,human,4000_story_3229.txt,15.961109518,-4.882407557,-3.247470231,0.8733327537
llm_free,ai,4000_story_3229_llm_free.txt,-18.98118694,-9.300404303,2.423789276,-1.535363999
human,human,4000_story_3231.txt,2.5906935613,24.375948876,-10.79282146,-1.680876864
llm_free,ai,4000_story_3231_llm_free.txt,-12.53547945,-12.25479897,2.0291053399,0.0986967351
human,human,4000_story_3232.txt,3.1749987604,22.737984171,-7.223754654,-0.530795734
llm_free,ai,4000_story_3232_llm_free.txt,-12.94386945,-4.832375106,2.6702006143,1.1260189877
human,human,4000_story_3233.txt,16.525288105,5.8654120164,3.3135405044,0.0698704854
llm_free,ai,4000_story_3233_llm_free.txt,-10.29108553,-6.391936594,5.3765454123,-2.624167522
human,human,4000_story_3235.txt,3.1440920825,19.897785666,-7.248761474,-0.932819173
llm_free,ai,4000_story_3235_llm_free.txt,-12.5524855,-10.40164568,8.2308617244,0.2291007869
human,human,4000_story_3236.txt,3.1988864521,4.5979072343,-8.963713893,-0.467104204
llm_free,ai,4000_story_3236_llm_free.txt,-12.6511792,-14.6886622,3.0619896849,0.5311005893
human,human,4000_story_3237.txt,7.6582872933,30.842606356,-9.008441209,-3.598120068
llm_free,ai,4000_story_3237_llm_free.txt,-13.52516073,-11.01272634,9.9028002322,2.6684342709
human,human,4000_story_3238.txt,9.2013906394,-4.759207935,-5.521083024,-1.307677538
llm_free,ai,4000_story_3238_llm_free.txt,-12.81726156,-12.74106081,2.9639312886,-1.65018701
human,human,4000_story_3248.txt,1.6651294528,-4.497939841,-8.940339715,-2.467154912
llm_free,ai,4000_story_3248_llm_free.txt,-18.23429176,-5.897212723,2.0238969479,-5.458058413
human,human,4000_story_3250.txt,9.4392511388,-4.759207935,-5.594470827,-1.30132401
llm_free,ai,4000_story_3250_llm_free.txt,-10.93739636,-8.892959107,7.8136006248,-0.842812496
human,human,4000_story_3253.txt,28.403946681,-1.754906894,5.7528487646,-2.259588293
llm_free,ai,4000_story_3253_llm_free.txt,-9.919994695,-2.506341368,7.3397875301,-0.163126714
human,human,4000_story_3256.txt,11.90085823,27.064365939,-9.100703953,-0.525399421
llm_free,ai,4000_story_3256_llm_free.txt,-11.65659665,-9.046871487,2.9053988134,0.0566193513
human,human,4000_story_3257.txt,-3.277047284,19.886498472,-5.818086536,0.0107020637
llm_free,ai,4000_story_3257_llm_free.txt,-11.77299545,-15.81985521,4.1521569843,0.4748285119
human,human,4000_story_3258.txt,-0.138325374,16.062181812,-6.39473847,-1.820224406
llm_free,ai,4000_story_3258_llm_free.txt,-13.49023298,-12.53760607,5.4741095303,2.6946962151
human,human,4000_story_3259.txt,6.1511248343,23.566672494,-5.93068993,-0.334248862
llm_free,ai,4000_story_3259_llm_free.txt,-10.56618667,-6.60958769,2.3641081364,0.4239980444
human,human,4000_story_3260.txt,4.9353601455,14.113619788,-4.865119723,-0.025982304
llm_free,ai,4000_story_3260_llm_free.txt,-10.19824191,-4.699905735,10.412256618,0.7261319241
human,human,4000_story_3262.txt,8.0306643209,25.879435352,-5.395903895,0.710716157
llm_free,ai,4000_story_3262_llm_free.txt,-7.495915664,-13.76946237,12.070731653,2.5214554016
human,human,4000_story_3263.txt,4.5451178993,12.665441306,-7.053347174,-0.634885103
llm_free,ai,4000_story_3263_llm_free.txt,-13.32063438,-11.47413435,-1.569877424,-1.701591722
human,human,4000_story_3266.txt,18.060038834,2.5969053901,1.901142896,0.9118380949
llm_free,ai,4000_story_3266_llm_free.txt,-14.36547372,-10.93629081,0.83700213,-1.645154184
human,human,4000_story_3271.txt,9.4840213349,-4.838556963,-5.789289318,-1.391819399
llm_free,ai,4000_story_3271_llm_free.txt,-1.157277858,1.1084631206,10.386940261,2.7294234526
human,human,4000_story_3275.txt,4.206037133,1.4630874704,-12.013342,-3.939568387
llm_free,ai,4000_story_3275_llm_free.txt,-14.80411533,-8.518051001,5.0290665686,-1.134691892
human,human,4000_story_3277.txt,12.090636872,3.2580072424,-4.705519718,0.5182840168
llm_free,ai,4000_story_3277_llm_free.txt,-11.15284526,-3.779176484,7.3279799437,0.3711135018
human,human,4000_story_3281.txt,15.659297467,0.8570013612,-0.834673181,0.1745754822
llm_free,ai,4000_story_3281_llm_free.txt,-4.86871047,-6.994521893,6.2401601959,1.9145680916
human,human,4000_story_3285.txt,18.202875532,-1.117640859,5.217592483,1.1875410867
llm_free,ai,4000_story_3285_llm_free.txt,-14.45093243,-8.257412846,5.7976012803,3.5447554443
human,human,4000_story_3290.txt,19.762592574,1.7378562048,-4.134328303,2.4299617132
llm_free,ai,4000_story_3290_llm_free.txt,-16.25001964,-14.08096523,-2.309840036,-3.691473558
human,human,4000_story_3291.txt,14.769381192,-1.003159154,-11.33397184,-0.601577607
llm_free,ai,4000_story_3291_llm_free.txt,-15.8276777,-11.05544691,1.1270053685,-3.234891252
human,human,4000_story_3298.txt,1.9154292166,-9.892626954,-12.27409453,-4.042011267
llm_free,ai,4000_story_3298_llm_free.txt,-14.89407616,-9.257959289,-2.039669041,-0.436690915
human,human,4000_story_3302.txt,4.0038150619,-7.729910721,-0.501798627,-0.438313847
llm_free,ai,4000_story_3302_llm_free.txt,-17.35542163,-13.04568443,2.0598195046,0.7116434197
human,human,4000_story_3303.txt,10.66764575,-7.901465525,-7.904601252,-1.416816928
llm_free,ai,4000_story_3303_llm_free.txt,-15.77264037,-10.62494332,2.1270566273,0.6763191943
human,human,4000_story_3305.txt,8.6037958779,6.9003938403,-5.212994928,-1.58741044
llm_free,ai,4000_story_3305_llm_free.txt,-10.03556506,-4.134631374,5.0032283933,0.9926749989
human,human,4000_story_3306.txt,27.229289774,-10.88552835,9.381999852,1.0133142023
llm_free,ai,4000_story_3306_llm_free.txt,-16.59435645,-4.461440008,2.9888941995,2.1793241624
human,human,4000_story_3309.txt,15.740926364,7.8733817587,1.3275656936,2.9616168543
llm_free,ai,4000_story_3309_llm_free.txt,-10.56355006,-11.34256957,5.6702310714,4.2435117541
human,human,4000_story_3310.txt,25.270522339,0.7137752041,9.875796735,0.8427184466
llm_free,ai,4000_story_3310_llm_free.txt,-15.70442293,-13.40616331,2.0318054527,-0.541192208
human,human,4000_story_3311.txt,15.11210631,-4.054486216,1.0880713093,-2.06416502
llm_free,ai,4000_story_3311_llm_free.txt,-12.30325583,-7.332682772,8.4576847279,1.8097416466
human,human,4000_story_3315.txt,18.783019136,7.0186492879,-4.023562333,-1.958722669
llm_free,ai,4000_story_3315_llm_free.txt,-16.45103042,-13.24302087,4.0391125908,2.7379418119
human,human,4000_story_3319.txt,27.732281395,-4.491552924,10.154519078,3.8663201477
llm_free,ai,4000_story_3319_llm_free.txt,-13.78713592,-5.002664734,8.441796302,0.5247143738
human,human,4000_story_3321.txt,30.792647275,-5.000708239,2.3489031434,5.8148229133
llm_free,ai,4000_story_3321_llm_free.txt,-10.49965853,-12.50191525,5.3289774982,-1.127703282
human,human,4000_story_3322.txt,16.064589564,8.4453464247,6.0617253515,3.1391372833
llm_free,ai,4000_story_3322_llm_free.txt,-9.276814594,-4.127763246,6.8806958632,1.6940097517
human,human,4000_story_3323.txt,27.962085154,11.727866525,-4.33884663,0.5856006479
llm_free,ai,4000_story_3323_llm_free.txt,-13.06987175,-12.81744728,3.9456318928,-4.503919981
human,human,4000_story_3326.txt,14.749649785,17.144050127,-5.143529478,-2.366255933
llm_free,ai,4000_story_3326_llm_free.txt,-7.130994456,-12.1407175,2.4063244192,1.2343037917
human,human,4000_story_3327.txt,15.91805128,7.8383135617,-11.09529805,-3.243340475
llm_free,ai,4000_story_3327_llm_free.txt,-12.80422481,-8.959023532,2.028319274,-0.836801244
human,human,4000_story_3333.txt,15.973224341,27.231007236,1.6965638925,-2.746086073
llm_free,ai,4000_story_3333_llm_free.txt,-11.52767893,-8.340971926,3.629607838,0.179050533
human,human,4000_story_3335.txt,16.667162541,14.259264731,2.3428680427,-0.477850311
llm_free,ai,4000_story_3335_llm_free.txt,-8.897510832,-8.843992489,12.230415701,-1.102776748
human,human,4000_story_3336.txt,12.409242902,25.531730371,-3.410332616,-0.368632462
llm_free,ai,4000_story_3336_llm_free.txt,-6.630448121,-8.020501941,11.593668789,3.5369014781
human,human,4000_story_3338.txt,14.335970877,19.056337075,-9.199175205,1.5256840264
llm_free,ai,4000_story_3338_llm_free.txt,-12.9829699,-2.783125603,10.315657932,0.3945253802
human,human,4000_story_3342.txt,12.386543834,10.955220622,-1.462633134,-4.557391355
llm_free,ai,4000_story_3342_llm_free.txt,-12.86765358,-8.592889266,6.6450931348,0.0560430126
human,human,4000_story_3343.txt,14.506280061,-3.554022858,-0.75035435,2.4428223851
llm_free,ai,4000_story_3343_llm_free.txt,-3.716806949,-9.529177693,14.482962496,2.1879942351
human,human,4000_story_3344.txt,3.5494224367,2.1000860928,-7.764262309,-2.443372436
llm_free,ai,4000_story_3344_llm_free.txt,-13.73111244,-10.25688824,5.5757540641,0.840584444
human,human,4000_story_3346.txt,19.153292935,17.184667155,-4.059953752,-1.220746115
llm_free,ai,4000_story_3346_llm_free.txt,-16.56674162,-10.98852145,2.8582197386,0.7344156219
human,human,4000_story_3347.txt,1.3787875418,17.951525569,-14.68742484,0.5033821845
llm_free,ai,4000_story_3347_llm_free.txt,-17.82326387,-13.81578436,5.405994776,1.4619792409
human,human,4000_story_3351.txt,25.140874862,26.222042916,1.3562391627,3.5193106178
llm_free,ai,4000_story_3351_llm_free.txt,-10.38705553,-8.080892582,8.1832273999,-3.528309785
human,human,4000_story_3362.txt,1.9840606375,-18.48237379,-3.683966943,-2.328127237
llm_free,ai,4000_story_3362_llm_free.txt,-4.843653731,-7.104142241,9.4376166137,2.0313888909
human,human,4000_story_3365.txt,27.921143222,9.8955418389,13.494247072,3.3426446947
llm_free,ai,4000_story_3365_llm_free.txt,-12.60674811,-13.41437248,4.2064071737,0.3822361468
human,human,4000_story_3369.txt,14.15947473,23.712099393,-11.94954971,-2.773743491
llm_free,ai,4000_story_3369_llm_free.txt,-13.31312233,-8.10394982,-2.440973206,0.3457376977
human,human,4000_story_3374.txt,8.0989036568,15.454818691,-4.479148609,-3.517922585
llm_free,ai,4000_story_3374_llm_free.txt,-11.53712524,-14.86537446,0.5978823181,0.5925614652
human,human,4000_story_3377.txt,15.639669911,3.2780461901,-7.064342334,4.3151814543
llm_free,ai,4000_story_3377_llm_free.txt,-14.03768353,-8.917258572,-3.493041967,0.540768242
human,human,4000_story_3378.txt,19.556951714,-4.628450033,0.5594533895,0.2617600805
llm_free,ai,4000_story_3378_llm_free.txt,-10.55430069,-11.20234479,3.9206700683,-0.04510557
human,human,4000_story_3380.txt,13.812977772,-4.728324959,2.8760694967,1.8503079229
llm_free,ai,4000_story_3380_llm_free.txt,-8.732617368,-6.892980215,6.3183507606,4.3783545565
human,human,4000_story_3382.txt,27.757573319,4.3769458898,2.358895831,0.9553645952
llm_free,ai,4000_story_3382_llm_free.txt,-12.48975926,-7.379283959,5.5415919218,-0.48506678
human,human,4000_story_3383.txt,16.980711345,4.2767824285,-1.964566104,3.9852868167
llm_free,ai,4000_story_3383_llm_free.txt,-13.25458025,-9.633495698,6.0203410803,-1.36906073
human,human,4000_story_3384.txt,14.434030383,3.984586837,-1.720255673,-0.253535543
llm_free,ai,4000_story_3384_llm_free.txt,-9.741024332,-14.09323597,1.0233482816,-1.154423665
human,human,4000_story_3385.txt,29.270491905,1.3099092694,7.7951847615,8.5193267006
llm_free,ai,4000_story_3385_llm_free.txt,-14.92177755,-10.60632798,2.1463886496,2.6099360761
human,human,4000_story_3388.txt,18.302536111,27.770520781,-7.09039313,-4.649509569
llm_free,ai,4000_story_3388_llm_free.txt,-14.24675113,-6.883699895,9.0281108259,4.4122156477
human,human,4000_story_3397.txt,2.9684230891,10.52027028,-15.79953694,-5.681855224
llm_free,ai,4000_story_3397_llm_free.txt,-17.15812347,-13.81524699,-4.045157839,-3.508490278
human,human,4000_story_3400.txt,0.9250986409,-6.423110983,-10.35992422,0.9195358815
llm_free,ai,4000_story_3400_llm_free.txt,-13.64867207,-6.318428038,6.3327417797,-1.825094684
human,human,4000_story_3403.txt,17.313855377,27.55493508,-4.633745154,0.4410226808
llm_free,ai,4000_story_3403_llm_free.txt,-11.58176533,-13.26861063,-1.328900026,-0.903453611
human,human,4000_story_3409.txt,32.249341062,7.3194899591,7.5397508693,9.2994939643
llm_free,ai,4000_story_3409_llm_free.txt,-10.77220088,-3.770460268,8.4756218607,0.2876855829
human,human,4000_story_3412.txt,7.844446603,16.424103513,-3.04382795,-1.03116857
llm_free,ai,4000_story_3412_llm_free.txt,-5.526294541,-10.60002114,6.2483662542,3.2610592113
human,human,4000_story_3413.txt,8.5433839927,14.032923099,2.4592286059,3.362062556
llm_free,ai,4000_story_3413_llm_free.txt,-14.29366146,-4.679564481,6.5986948631,-0.013805179
human,human,4000_story_3415.txt,4.1665382177,32.933544631,-17.00999307,0.6127435344
llm_free,ai,4000_story_3415_llm_free.txt,-10.5283563,-10.30265421,1.2577361549,-1.353859375
human,human,4000_story_3416.txt,30.193023041,27.124315756,3.2068817864,2.6254867377
llm_free,ai,4000_story_3416_llm_free.txt,-12.96577038,-4.826759277,2.5182728687,-0.597826784
human,human,4000_story_3418.txt,9.586383814,24.029930131,-8.741739727,1.1427966763
llm_free,ai,4000_story_3418_llm_free.txt,-13.25413824,-11.43423801,5.2390404116,1.1519207424
human,human,4000_story_3419.txt,39.395485934,39.670784259,4.9255918625,1.4786513232
llm_free,ai,4000_story_3419_llm_free.txt,-11.45973002,-10.34622824,6.1159277692,-0.204218598
human,human,4000_story_3421.txt,25.190945286,17.996877327,1.8856208309,1.7651725277
llm_free,ai,4000_story_3421_llm_free.txt,-16.23449873,-13.07874307,-0.966198432,-1.748601397
human,human,4000_story_3424.txt,9.0110920277,7.5738398723,-7.232209598,-2.010334526
llm_free,ai,4000_story_3424_llm_free.txt,-14.45143022,-5.523341532,-3.413258047,0.3892832226
human,human,4000_story_3426.txt,24.43842762,10.489067392,2.6948840859,-2.257049161
llm_free,ai,4000_story_3426_llm_free.txt,-7.329820399,-6.303604684,2.7457060421,2.3629413918
human,human,4000_story_3429.txt,13.395369903,6.2257878091,-10.22692194,-2.612971531
llm_free,ai,4000_story_3429_llm_free.txt,-8.640429368,-4.765996794,17.078595473,2.7639656112
human,human,4000_story_3430.txt,16.188912486,1.2767695834,-4.632708911,1.3000337261
llm_free,ai,4000_story_3430_llm_free.txt,-15.31601462,-10.06031944,3.1032010232,-1.544120566
human,human,4000_story_3433.txt,3.2123429819,17.820993987,-8.830032334,0.5853620133
llm_free,ai,4000_story_3433_llm_free.txt,-11.3253779,-17.03310506,3.3826065221,1.0984923353
human,human,4000_story_3434.txt,12.467920527,8.9737037326,-8.910696296,0.1139791355
llm_free,ai,4000_story_3434_llm_free.txt,-14.16730003,-15.60513058,3.5298320901,-0.769411244
human,human,4000_story_3435.txt,20.887294075,3.2574528272,6.7957112065,-1.726337957
llm_free,ai,4000_story_3435_llm_free.txt,-11.60285078,-4.947043826,8.8406389361,0.4993270511
human,human,4000_story_3436.txt,16.438665546,12.385166476,-12.28265676,1.3756769146
llm_free,ai,4000_story_3436_llm_free.txt,-14.62987414,-11.94491439,7.0069534376,-1.779771087
human,human,4000_story_3438.txt,24.621413515,-4.869295952,3.2558101917,7.9517114118
llm_free,ai,4000_story_3438_llm_free.txt,-9.382964948,-7.563280406,3.9730274532,-3.145625241
human,human,4000_story_3440.txt,38.326355569,-4.403704371,2.3875158472,-0.645915982
llm_free,ai,4000_story_3440_llm_free.txt,-6.991468382,-10.93007856,5.5919144118,3.6383239919
human,human,4000_story_3441.txt,33.547427821,26.287185145,-5.640291941,-3.769077383
llm_free,ai,4000_story_3441_llm_free.txt,-11.27479428,-12.65050083,0.4964899355,-2.912952361
human,human,4000_story_3445.txt,23.345700154,-0.195216226,-6.548180116,1.4837421731
llm_free,ai,4000_story_3445_llm_free.txt,-7.721331974,-9.606633611,11.248481143,1.0376012734
human,human,4000_story_3449.txt,23.121483887,-7.99992332,-3.427394278,3.4593829306
llm_free,ai,4000_story_3449_llm_free.txt,-9.93252461,-10.13147266,10.713723185,0.961465719
human,human,4000_story_3451.txt,30.530628377,7.2744819598,-5.765557248,0.6906560274
llm_free,ai,4000_story_3451_llm_free.txt,-17.27359966,-5.223730054,-0.621799926,2.0176512742
human,human,4000_story_3453.txt,14.096235918,7.2552341112,-14.32116915,-2.4902221
llm_free,ai,4000_story_3453_llm_free.txt,-11.8589443,-2.239728178,5.8088746088,1.6260775124
human,human,4000_story_3457.txt,22.629543143,-6.034415554,-1.279940144,4.8653011155
llm_free,ai,4000_story_3457_llm_free.txt,-6.623102404,-8.102875738,5.6759733931,2.8849247836
human,human,4000_story_3459.txt,26.349119956,-2.833512707,-1.204660674,4.9860674671
llm_free,ai,4000_story_3459_llm_free.txt,-6.618921036,-9.994367142,5.4962538775,1.5661949779
human,human,4000_story_3460.txt,30.51520746,-4.300977717,5.0136370377,9.3122942261
llm_free,ai,4000_story_3460_llm_free.txt,-20.38402047,-10.65426424,2.4940496991,-0.492887274
human,human,4000_story_3462.txt,22.276469129,11.811604004,-9.386049951,-3.697207845
llm_free,ai,4000_story_3462_llm_free.txt,-10.58987684,-7.323489324,0.1991179907,-2.218488709
human,human,4000_story_3464.txt,22.422139019,-4.95509784,-2.242119246,-2.327935656
llm_free,ai,4000_story_3464_llm_free.txt,-16.32717038,-14.04773652,2.0356823851,-2.321217322
human,human,4000_story_3469.txt,10.501951736,0.2223259163,1.7322905186,0.5850549891
llm_free,ai,4000_story_3469_llm_free.txt,-16.32427295,-13.38047355,0.0359489198,-2.449141441
human,human,4000_story_3471.txt,26.80197523,-3.129514927,-1.311221023,9.3742364979
llm_free,ai,4000_story_3471_llm_free.txt,-12.88932431,-8.773840009,6.0300753152,-1.554609156
human,human,4000_story_3475.txt,-3.512995228,20.403721324,-15.1050374,-1.052808943
llm_free,ai,4000_story_3475_llm_free.txt,-20.04955499,-11.57011058,-0.902424692,-0.331815044
human,human,4000_story_3476.txt,8.4055773515,36.80641306,-13.98148081,-2.995773668
llm_free,ai,4000_story_3476_llm_free.txt,-19.08987469,-6.056120822,4.9887336575,1.8757701149
human,human,4000_story_3479.txt,18.886021716,39.436239912,-14.36710621,-4.466970125
llm_free,ai,4000_story_3479_llm_free.txt,-15.92887286,-9.219429631,9.7389138363,0.6448445747
human,human,4000_story_3481.txt,6.7346931408,12.361259484,7.1546313124,4.4341070369
llm_free,ai,4000_story_3481_llm_free.txt,-17.7353307,-8.902254582,-0.789709721,-2.103813202
human,human,4000_story_3483.txt,17.799604533,13.3022173,-6.598906764,-0.429733042
llm_free,ai,4000_story_3483_llm_free.txt,-12.62596131,-11.18899711,0.6879798195,0.5077943593
human,human,4000_story_3485.txt,4.606557931,9.8010827059,-12.25648941,3.8951643342
llm_free,ai,4000_story_3485_llm_free.txt,-16.89091833,-10.18399428,7.2925386608,-1.664073055
human,human,4000_story_3488.txt,11.408365949,8.5120622882,-7.901717458,-1.236221058
llm_free,ai,4000_story_3488_llm_free.txt,-6.58787524,-2.964444117,11.434812506,-0.139377154
human,human,4000_story_3489.txt,4.6777516043,18.304268546,0.5306523111,1.2927678953
llm_free,ai,4000_story_3489_llm_free.txt,-10.74365523,-9.598658766,10.03174976,0.8834397978
human,human,4000_story_3491.txt,20.021449441,13.538743741,1.4522646594,3.3631073611
llm_free,ai,4000_story_3491_llm_free.txt,-12.40331957,-6.990694118,0.2724185384,4.3193508048
human,human,4000_story_3492.txt,6.3525438882,7.9149694245,-5.395249784,0.4813417958
llm_free,ai,4000_story_3492_llm_free.txt,-10.32162725,-3.79439041,6.4064104065,1.8868365379
human,human,4000_story_3493.txt,2.4164129473,5.2899152541,-18.55454417,-4.572030675
llm_free,ai,4000_story_3493_llm_free.txt,-13.89616011,-0.499017054,3.006832451,0.3047247794
human,human,4000_story_3494.txt,7.0240290958,5.9277417098,-11.62846726,-3.402560326
llm_free,ai,4000_story_3494_llm_free.txt,-9.990013353,-12.06413955,2.6979349995,-2.180913756
human,human,4000_story_3495.txt,5.9301874283,2.6212505208,-10.51975325,-1.663928928
llm_free,ai,4000_story_3495_llm_free.txt,-12.43558381,-10.88624471,8.1020874723,0.5252907546
human,human,4000_story_3496.txt,11.704073166,6.6278139244,6.4344999611,-0.080184423
llm_free,ai,4000_story_3496_llm_free.txt,-21.59457187,-8.64250072,2.7561752948,-0.868988843
human,human,4000_story_3498.txt,-7.462271065,6.9749011341,-14.77857447,-2.409729779
llm_free,ai,4000_story_3498_llm_free.txt,-13.49030426,-12.73153398,-2.750876023,-1.123405966
human,human,4000_story_3500.txt,5.562967286,11.533176038,-6.090168214,-1.186764709
llm_free,ai,4000_story_3500_llm_free.txt,-5.738421057,-4.465183136,6.6418280661,2.0770677994
human,human,4000_story_3504.txt,11.61654349,1.6300588341,0.0005984577,2.052923574
llm_free,ai,4000_story_3504_llm_free.txt,-9.162488662,-5.6311826,5.0413765738,-1.431253739
human,human,4000_story_3509.txt,12.536165344,15.368865277,-4.372640568,2.3290170699
llm_free,ai,4000_story_3509_llm_free.txt,-14.0085272,-10.82947188,4.9591158902,-2.153769995
human,human,4000_story_3510.txt,4.8620738499,9.2210265088,-19.71500031,-5.067822199
llm_free,ai,4000_story_3510_llm_free.txt,-11.27140352,-2.355297453,11.682919566,-3.209985902
human,human,4000_story_3513.txt,16.489654462,8.2355939154,-2.947857253,2.3343888371
llm_free,ai,4000_story_3513_llm_free.txt,-16.79768501,-5.67925937,1.9997503479,-0.792912032
human,human,4000_story_3520.txt,2.3712578075,-9.818554605,-13.01207775,-4.90073395
llm_free,ai,4000_story_3520_llm_free.txt,-12.88651598,-14.22008165,0.9050730959,-2.63197476
human,human,4000_story_3523.txt,15.169261119,13.194560191,-1.090018098,1.6297123437
llm_free,ai,4000_story_3523_llm_free.txt,-18.11548478,-12.23390376,3.2282556846,1.3642144737
human,human,4000_story_3525.txt,21.376568024,4.467637384,12.561049962,1.8366226825
llm_free,ai,4000_story_3525_llm_free.txt,-14.51014056,-8.296265487,-1.632551686,3.8154423906
human,human,4000_story_3529.txt,14.015553479,-1.071507573,6.8713176671,0.9210831598
llm_free,ai,4000_story_3529_llm_free.txt,-12.05575708,-12.89135594,-2.289517508,-1.394431769
human,human,4000_story_3532.txt,3.6839290561,23.918797385,-3.079758162,1.8898014205
llm_free,ai,4000_story_3532_llm_free.txt,-12.01754626,-9.983504249,2.1112278749,-1.2850953
human,human,4000_story_3533.txt,13.510805956,3.5491615037,10.309631269,4.127478697
llm_free,ai,4000_story_3533_llm_free.txt,-11.13208737,-6.072706716,2.7979746139,0.8505210265
human,human,4000_story_3543.txt,22.149830221,3.3767498218,1.2210813335,1.1377395823
llm_free,ai,4000_story_3543_llm_free.txt,-13.29600257,-7.357565684,3.1367307053,-0.633491725
human,human,4000_story_3545.txt,17.04889208,21.31526692,3.4629922765,0.6806624535
llm_free,ai,4000_story_3545_llm_free.txt,-6.686329011,-5.651192761,11.629558949,3.6881101516
human,human,4000_story_3547.txt,7.4898999902,22.809736527,7.2663516136,3.6356185929
llm_free,ai,4000_story_3547_llm_free.txt,-10.36368703,-7.345708453,7.7622502598,3.0145979416
human,human,4000_story_3550.txt,6.1325196237,13.064886387,-5.801896367,-3.058106082
llm_free,ai,4000_story_3550_llm_free.txt,-13.67420795,-9.115755171,4.1099554071,0.8791603958
human,human,4000_story_3552.txt,0.0765828794,30.635303425,-5.309699592,-1.653805038
llm_free,ai,4000_story_3552_llm_free.txt,-9.125894074,-10.9737857,4.3691706487,-2.553167065
human,human,4000_story_3553.txt,12.198803286,-8.677801166,1.6131802487,2.3223334957
llm_free,ai,4000_story_3553_llm_free.txt,-12.94692852,-3.349046941,1.8625127544,0.2330081381
human,human,4000_story_3554.txt,20.384404655,58.32516662,3.1935109214,2.1909552764
llm_free,ai,4000_story_3554_llm_free.txt,-3.569929468,-8.395822553,8.5998204884,2.5882581852
human,human,4000_story_3557.txt,-11.50655092,10.470571424,-12.44190197,-4.765153623
llm_free,ai,4000_story_3557_llm_free.txt,-12.7787961,-12.67935049,4.6497778451,0.4727372621
human,human,4000_story_3583.txt,33.317692043,-4.613580773,15.950431047,-0.963879839
llm_free,ai,4000_story_3583_llm_free.txt,-10.98195296,-12.81731558,8.0604303877,1.6662693229
human,human,4000_story_3597.txt,21.781143723,-1.448640661,3.3459675454,1.1901220514
llm_free,ai,4000_story_3597_llm_free.txt,-6.150855918,-6.720354339,9.003188442,-1.977579356
human,human,4000_story_3624.txt,13.616131688,6.0383711588,4.4748868315,-0.060610809
llm_free,ai,4000_story_3624_llm_free.txt,-2.485961698,-6.805509809,10.807361542,5.436413071
human,human,4000_story_3626.txt,14.39767744,27.006095971,-6.809674212,-4.724680979
llm_free,ai,4000_story_3626_llm_free.txt,-9.377567914,-11.90285287,8.7400548179,0.6971254405
human,human,4000_story_3638.txt,16.634939329,28.406385248,-9.803300725,-3.788667165
llm_free,ai,4000_story_3638_llm_free.txt,-18.07032426,-15.39922046,-0.246803263,-1.072636379
human,human,4000_story_3641.txt,18.164597904,15.105371106,-10.7303917,-0.547154077
llm_free,ai,4000_story_3641_llm_free.txt,-10.27518414,-9.026370479,0.9123030211,-2.960923659
human,human,4000_story_3654.txt,23.482151422,17.131031925,-1.840690228,1.0541042405
llm_free,ai,4000_story_3654_llm_free.txt,-2.168165849,-7.656000341,8.1482615386,0.6945803041
human,human,4000_story_3659.txt,25.531666727,1.3311620882,7.1916300387,-0.802612266
llm_free,ai,4000_story_3659_llm_free.txt,-16.34130089,-6.319014872,5.58696006,-0.099082222
human,human,4000_story_3660.txt,14.962210345,21.945497424,5.6772618786,-0.119212915
llm_free,ai,4000_story_3660_llm_free.txt,-17.10174825,-3.805744472,0.691801144,-2.296658971
human,human,4000_story_3666.txt,7.5445903794,7.2269002821,-8.256130437,-0.709123859
llm_free,ai,4000_story_3666_llm_free.txt,-5.366714631,-10.5343922,6.4481767119,0.4967460217
human,human,4000_story_3695.txt,22.363247397,7.1495165495,-3.96736899,-1.861669535
llm_free,ai,4000_story_3695_llm_free.txt,-12.9045664,-9.294797294,3.7194893679,-0.329432334
human,human,4000_story_3719.txt,29.26040483,8.9624996494,5.1682137041,-0.392958296
llm_free,ai,4000_story_3719_llm_free.txt,-14.99869761,-11.92720726,3.2738825948,-0.095657962
human,human,4000_story_3726.txt,18.833149582,6.2956393685,-2.979561958,0.105181781
llm_free,ai,4000_story_3726_llm_free.txt,-9.264784702,-10.95177622,4.2506955562,0.368354589
human,human,4000_story_3737.txt,24.565116777,-14.04926421,-5.897129302,-0.741355329
llm_free,ai,4000_story_3737_llm_free.txt,-6.408555188,-3.848505817,8.7298521136,2.6175050571
human,human,4000_story_3749.txt,6.110708287,12.145641532,-13.4009439,-1.709200748
llm_free,ai,4000_story_3749_llm_free.txt,-11.22706003,-14.06968401,2.0908465197,1.3194864765
human,human,4000_story_3758.txt,-3.711775747,-0.325863386,-23.7886733,-5.230684019
llm_free,ai,4000_story_3758_llm_free.txt,-12.59615135,-6.467250126,9.1989347786,3.3468644486
human,human,4000_story_3760.txt,8.4007198229,8.4569877502,-16.56078529,-6.059458861
